V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,binaryClass
274.0,1986.0,?,?,0,11,1.73715e+17,1.95989e+17,2.14e+17,?,2.38e+17,2.68774e+17,2.72354e+17,2.94356e+17,3.22817e+17,3.30771e+17,3.58119e+17,3.76133e+17,3.94148e+17,14.0,67.0,?,1
98.0,1986.0,114.0,1.0,3,7,1.67626e+17,1.95989e+17,2.05e+17,2.29e+17,2.45e+17,2.57458e+17,2.72354e+17,2.94356e+17,3.22817e+17,3.33763e+17,3.44177e+17,3.76133e+17,3.84428e+17,400.0,71.0,?,1
713.0,?,?,?,8,25,1.64419e+17,1.87389e+17,?,?,?,2.68774e+17,2.87904e+17,2.97527e+17,3.22817e+17,3.30843e+17,3.58119e+17,3.76133e+17,3.94148e+17,95.0,169.0,?,1
191.0,1986.0,?,?,1,4,1.75414e+17,1.95989e+17,2.02e+17,?,2.45e+17,2.68774e+17,2.72354e+17,2.94356e+17,3.22817e+17,3.34838e+17,3.58119e+17,3.76133e+17,3.84428e+17,13.0,15.0,?,1
148.0,1980.0,18.0,?,8,12,1.73151e+17,1.95989e+17,2e+17,2.17e+17,2.37e+17,2.57527e+17,2.83435e+17,3.04076e+17,3.22817e+17,3.39238e+17,3.58119e+17,3.76133e+17,3.84428e+17,313.0,140.0,?,1
95.0,1980.0,39.0,?,2,14,1.7292e+17,1.95989e+17,2.07e+17,2.28e+17,2.38e+17,2.61771e+17,2.83435e+17,3.04076e+17,3.22817e+17,3.39057e+17,3.48399e+17,3.76133e+17,3.94148e+17,402.0,485.0,?,1
265.0,1983.0,?,?,21,31,1.7028e+17,1.95989e+17,2.12e+17,?,2.45e+17,2.68774e+17,2.71445e+17,2.94356e+17,3.22817e+17,3.33979e+17,3.58119e+17,3.66413e+17,3.84428e+17,17.0,156.0,?,1
208.0,1986.0,?,?,2,46,1.66293e+17,1.95989e+17,2.07e+17,?,2.45e+17,2.68774e+17,2.72354e+17,2.94356e+17,3.22817e+17,3.40899e+17,3.48399e+17,3.66413e+17,3.84428e+17,1.0,19.0,?,1
253.0,1983.0,?,?,0,9,1.78804e+17,1.95989e+17,2.13e+17,?,2.5e+17,2.68774e+17,2.71445e+17,2.94356e+17,3.22817e+17,3.40699e+17,3.58119e+17,3.66413e+17,3.84428e+17,3.0,1.0,?,0
250.0,1980.0,?,?,7,30,1.67018e+17,1.95989e+17,2.1e+17,?,2.51e+17,2.68774e+17,2.83435e+17,3.04076e+17,3.22817e+17,3.40728e+17,3.58119e+17,3.76133e+17,3.84428e+17,43.0,282.0,?,1
294.0,1986.0,67.0,6.0,4,16,1.69708e+17,1.95989e+17,2.09e+17,2.23e+17,2.44e+17,2.67802e+17,2.72354e+17,2.94356e+17,3.22817e+17,3.36244e+17,3.58119e+17,3.66413e+17,3.84428e+17,210.0,165.0,?,1
92.0,1986.0,24.0,1.0,39,40,1.70698e+17,1.95989e+17,2.02e+17,2.2e+17,2.45e+17,2.55793e+17,2.72354e+17,2.94356e+17,3.22817e+17,3.40728e+17,3.58119e+17,3.76133e+17,3.84428e+17,345.0,283.0,?,1
215.0,1980.0,?,?,1,16,1.77483e+17,1.95989e+17,2.09e+17,?,2.37e+17,2.68774e+17,2.83435e+17,3.04076e+17,3.22817e+17,3.29647e+17,3.48399e+17,3.66413e+17,3.84428e+17,43.0,11.0,?,1
293.0,1980.0,157.0,11.0,5,10,1.72633e+17,1.95989e+17,2.07e+17,2.19e+17,2.45e+17,2.52357e+17,2.83435e+17,3.04076e+17,3.22817e+17,3.38868e+17,3.58846e+17,3.76861e+17,3.94875e+17,176.0,?,?,0
97.0,1986.0,40.0,1.0,8,9,1.72411e+17,1.95989e+17,2.1e+17,2.33e+17,2.39e+17,2.62356e+17,2.72354e+17,2.94356e+17,3.22817e+17,3.39181e+17,3.58119e+17,3.76133e+17,3.84428e+17,286.0,52.0,?,1
398.0,1980.0,58.0,7.0,6,13,1.65255e+17,1.95989e+17,2.11e+17,2.17e+17,2.4e+17,2.64229e+17,2.83435e+17,3.04076e+17,3.22817e+17,3.32252e+17,3.48399e+17,3.76133e+17,3.84428e+17,190.0,208.0,?,1
284.0,1970.0,25.0,?,1,42,1.74051e+17,1.95989e+17,2e+17,2.3e+17,2.38e+17,2.65231e+17,2.75201e+17,2.94356e+17,3.22817e+17,3.34386e+17,3.58119e+17,3.76133e+17,3.94148e+17,181.0,207.0,?,1
265.0,1986.0,?,?,1,4,1.70681e+17,1.95989e+17,2.04e+17,?,2.38e+17,2.68774e+17,2.72354e+17,2.94356e+17,3.22817e+17,3.3265e+17,3.44177e+17,3.76133e+17,3.94148e+17,22.0,13.0,?,1
106.0,1986.0,15.0,1.0,0,13,1.6501e+17,1.95989e+17,2.12e+17,2.19e+17,2.44e+17,2.61874e+17,2.72354e+17,2.94356e+17,3.22817e+17,3.36244e+17,3.58119e+17,3.76133e+17,3.84428e+17,375.0,167.0,?,1
202.0,1970.0,?,?,2,9,1.76902e+17,1.95989e+17,1.99e+17,?,2.35e+17,2.68774e+17,2.79437e+17,3.04076e+17,3.22817e+17,3.24795e+17,3.44177e+17,3.66413e+17,3.84428e+17,20.0,65.0,?,1
95.0,1980.0,8.0,?,59,71,1.64531e+17,1.95989e+17,2.01e+17,2.23e+17,2.45e+17,2.61471e+17,2.73398e+17,2.94356e+17,3.22817e+17,3.35241e+17,3.48399e+17,3.76133e+17,3.84428e+17,380.0,170.0,?,1
291.0,1970.0,284.0,55.0,5,29,1.77043e+17,1.95989e+17,2e+17,2.34e+17,2.46e+17,2.5743e+17,2.79437e+17,3.04076e+17,3.22817e+17,3.33313e+17,3.58119e+17,3.66413e+17,3.84428e+17,70.0,25.0,?,1
292.0,1980.0,10.0,?,5,10,1.64618e+17,1.95989e+17,2.08e+17,2.23e+17,2.4e+17,2.68581e+17,2.83435e+17,3.04076e+17,3.22817e+17,3.38396e+17,3.44177e+17,3.66413e+17,3.84428e+17,218.0,66.0,?,1
199.0,1986.0,?,?,6,32,1.75531e+17,1.95989e+17,2.03e+17,?,2.46e+17,2.68774e+17,2.72354e+17,2.94356e+17,3.22817e+17,3.24482e+17,3.58119e+17,3.66413e+17,3.84428e+17,3.0,106.0,?,1
203.0,1986.0,19.0,1.0,26,37,1.6427e+17,1.95989e+17,2.15e+17,2.23e+17,2.46e+17,2.67783e+17,2.72354e+17,2.94356e+17,3.22817e+17,3.40728e+17,3.58119e+17,3.76133e+17,3.84428e+17,205.0,284.0,?,1
78.0,1986.0,33.0,1.0,18,71,1.66355e+17,1.95989e+17,2.1e+17,2.17e+17,2.45e+17,2.52933e+17,2.72354e+17,2.94356e+17,3.22817e+17,3.35241e+17,3.48399e+17,3.76133e+17,3.84428e+17,391.0,173.0,?,1
335.0,1970.0,41.0,1.0,22,41,1.70395e+17,1.95989e+17,2.11e+17,2.17e+17,2.46e+17,2.58851e+17,2.79437e+17,3.04076e+17,3.22817e+17,3.40899e+17,3.48399e+17,3.66413e+17,3.84428e+17,232.0,19.0,?,1
250.0,1980.0,113.0,?,1,8,1.65131e+17,1.95989e+17,2.01e+17,2.25e+17,2.43e+17,2.59295e+17,2.83435e+17,3.04076e+17,3.22817e+17,3.3506e+17,3.58119e+17,3.76133e+17,3.84428e+17,159.0,41.0,?,1
243.0,1970.0,?,?,1,11,1.71653e+17,1.95989e+17,2.12e+17,?,2.38e+17,2.68774e+17,2.79437e+17,3.04076e+17,3.22817e+17,3.35297e+17,3.58119e+17,3.66413e+17,3.84428e+17,10.0,20.0,?,0
94.0,1970.0,26.0,?,17,25,1.73048e+17,1.95989e+17,2.13e+17,2.29e+17,2.37e+17,2.63257e+17,2.79437e+17,3.04076e+17,3.22817e+17,3.25528e+17,3.58119e+17,3.66413e+17,3.84428e+17,386.0,23.0,?,1
206.0,1980.0,?,?,6,9,1.66386e+17,1.95989e+17,2.08e+17,?,2.45e+17,2.68774e+17,2.83435e+17,3.04076e+17,3.22817e+17,3.41519e+17,3.48399e+17,3.66413e+17,3.84428e+17,26.0,37.0,?,1
180.0,1986.0,222.0,4.0,7,15,1.71801e+17,1.95989e+17,2.12e+17,2.27e+17,2.43e+17,2.67838e+17,2.72354e+17,2.94356e+17,3.22817e+17,3.40119e+17,3.48399e+17,3.76133e+17,3.94148e+17,245.0,195.0,?,1
92.0,1986.0,17.0,1.0,3,8,1.70698e+17,1.95989e+17,2.02e+17,2.2e+17,2.45e+17,2.55793e+17,2.72354e+17,2.94356e+17,3.22817e+17,3.31494e+17,3.58119e+17,3.66413e+17,3.84428e+17,339.0,31.0,?,1
263.0,1986.0,52.0,?,19,25,1.73135e+17,1.95989e+17,2e+17,2.32e+17,2.37e+17,2.5473e+17,2.72354e+17,2.94356e+17,3.22817e+17,3.36212e+17,3.44177e+17,3.66413e+17,3.84428e+17,223.0,11.0,?,1
91.0,1980.0,19.0,?,2,11,1.70227e+17,1.95989e+17,1.99e+17,2.21e+17,2.4e+17,2.60626e+17,2.76646e+17,2.94356e+17,3.22817e+17,3.30115e+17,3.44177e+17,3.76133e+17,3.84428e+17,346.0,373.0,?,1
258.0,1986.0,53.0,1.0,25,44,1.77773e+17,1.95989e+17,2.03e+17,2.31e+17,2.38e+17,2.6085e+17,2.72354e+17,2.94356e+17,3.22817e+17,3.40728e+17,3.58119e+17,3.76133e+17,3.84428e+17,210.0,283.0,?,1
293.0,1980.0,157.0,11.0,1,6,1.72633e+17,1.95989e+17,2.07e+17,2.19e+17,2.45e+17,2.52357e+17,2.83435e+17,3.04076e+17,3.22817e+17,3.24756e+17,3.58119e+17,3.76133e+17,3.84428e+17,176.0,360.0,?,1
525.0,1970.0,13.0,?,0,35,1.67332e+17,1.95989e+17,2.09e+17,2.31e+17,2.4e+17,2.53094e+17,2.79437e+17,3.04076e+17,3.22817e+17,3.34386e+17,3.58119e+17,3.76133e+17,3.94148e+17,258.0,208.0,?,1
343.0,1986.0,1656.0,152.0,7,8,1.72678e+17,1.95989e+17,2e+17,2.32e+17,2.46e+17,2.60807e+17,2.72354e+17,2.94356e+17,3.22817e+17,3.35341e+17,3.58119e+17,3.76133e+17,3.84428e+17,57.0,32.0,?,1
238.0,1970.0,110.0,13.0,2,8,1.75728e+17,1.95989e+17,2.02e+17,2.2e+17,2.45e+17,2.67936e+17,2.79437e+17,3.04076e+17,3.22817e+17,3.32253e+17,3.48399e+17,3.76133e+17,3.84428e+17,293.0,288.0,?,1
293.0,1980.0,74.0,6.0,2,5,1.72633e+17,1.95989e+17,2.07e+17,2.19e+17,2.45e+17,2.52357e+17,2.83435e+17,3.04076e+17,3.22817e+17,3.26874e+17,3.48399e+17,3.66413e+17,3.84428e+17,172.0,182.0,?,1
305.0,1970.0,974.0,142.0,2,17,1.72236e+17,1.95989e+17,2.02e+17,2.3e+17,2.44e+17,2.5928e+17,2.79437e+17,3.04076e+17,3.22817e+17,3.24419e+17,3.48399e+17,3.76133e+17,3.84428e+17,59.0,113.0,?,1
275.0,1970.0,1174.0,95.0,1,9,1.75368e+17,1.95989e+17,2.01e+17,2.21e+17,2.44e+17,2.66568e+17,2.79437e+17,3.04076e+17,3.22817e+17,3.27041e+17,3.48399e+17,3.76133e+17,3.84428e+17,58.0,333.0,?,1
253.0,1983.0,?,?,0,11,1.78804e+17,1.95989e+17,2.13e+17,?,2.5e+17,2.68774e+17,2.71445e+17,2.94356e+17,3.22817e+17,3.25405e+17,3.44177e+17,3.66413e+17,3.84428e+17,6.0,73.0,?,1
46.0,1986.0,15.0,?,12,13,1.75932e+17,1.95989e+17,2.02e+17,2.31e+17,2.45e+17,2.66855e+17,2.72354e+17,2.94356e+17,3.22817e+17,3.3666e+17,3.58119e+17,3.66413e+17,3.84428e+17,374.0,2.0,?,1
241.0,1970.0,?,?,1,4,1.62944e+17,1.95989e+17,2.09e+17,?,2.46e+17,2.68774e+17,2.79437e+17,3.04076e+17,3.22817e+17,3.25986e+17,3.48399e+17,3.76133e+17,3.94148e+17,1.0,49.0,?,1
429.0,1970.0,26.0,1.0,5,8,1.70911e+17,1.95989e+17,2.15e+17,2.16e+17,2.5e+17,2.60312e+17,2.79437e+17,3.04076e+17,3.22817e+17,3.39181e+17,3.58119e+17,3.76133e+17,3.84428e+17,262.0,50.0,?,1
295.0,1980.0,83.0,?,6,13,1.68366e+17,1.95989e+17,2.08e+17,2.31e+17,2.37e+17,2.54849e+17,2.83435e+17,3.04076e+17,3.22817e+17,3.30482e+17,3.48399e+17,3.66413e+17,3.84428e+17,220.0,515.0,?,1
316.0,1983.0,424.0,96.0,13,32,1.69633e+17,1.95989e+17,2.07e+17,2.19e+17,2.46e+17,2.5743e+17,2.71445e+17,2.94356e+17,3.22817e+17,3.40728e+17,3.58119e+17,3.76133e+17,3.84428e+17,69.0,281.0,?,1
215.0,1980.0,640.0,110.0,7,8,1.68293e+17,1.95989e+17,2.06e+17,2.3e+17,2.51e+17,2.67227e+17,2.83435e+17,3.04076e+17,3.22817e+17,3.32609e+17,3.44177e+17,3.66413e+17,3.84428e+17,38.0,49.0,?,1
293.0,1980.0,64.0,6.0,2,26,1.72633e+17,1.95989e+17,2.07e+17,2.19e+17,2.45e+17,2.52357e+17,2.83435e+17,3.04076e+17,3.22817e+17,3.36358e+17,3.48399e+17,3.66413e+17,3.84428e+17,171.0,31.0,?,0
238.0,1986.0,272.0,21.0,2,9,1.79613e+17,1.95989e+17,1.98e+17,2.32e+17,2.41e+17,2.59705e+17,2.72354e+17,2.94356e+17,3.22817e+17,3.40553e+17,3.58119e+17,3.66413e+17,3.84428e+17,113.0,30.0,?,1
258.0,1986.0,1622.0,147.0,5,9,1.7794e+17,1.95989e+17,2.04e+17,2.31e+17,2.44e+17,2.54658e+17,2.72354e+17,2.94356e+17,3.22817e+17,3.37974e+17,3.58119e+17,3.76133e+17,3.84428e+17,62.0,27.0,?,1
288.0,1970.0,?,?,14,40,1.6506e+17,1.95989e+17,2.09e+17,?,2.37e+17,2.68774e+17,2.79437e+17,3.04076e+17,3.22817e+17,3.32173e+17,3.58846e+17,3.76861e+17,3.94875e+17,9.0,?,?,1
72.0,1980.0,10.0,?,14,15,1.75009e+17,1.95989e+17,2.06e+17,2.29e+17,2.46e+17,2.6127e+17,2.76646e+17,2.94356e+17,3.22817e+17,3.38396e+17,3.44177e+17,3.66413e+17,3.84428e+17,327.0,64.0,?,1
46.0,1986.0,15.0,?,12,13,1.75932e+17,1.95989e+17,2.02e+17,2.31e+17,2.45e+17,2.66855e+17,2.72354e+17,2.94356e+17,3.22817e+17,3.27552e+17,3.48399e+17,3.66413e+17,3.84428e+17,374.0,183.0,?,1
209.0,1983.0,182.0,39.0,8,32,1.76536e+17,1.95989e+17,2e+17,2.23e+17,2.45e+17,2.52343e+17,2.71445e+17,2.94356e+17,3.22817e+17,3.33186e+17,3.48399e+17,3.76133e+17,3.94148e+17,80.0,332.0,?,1
251.0,1986.0,489.0,110.0,5,12,1.69417e+17,1.95989e+17,2.04e+17,2.22e+17,2.45e+17,2.67374e+17,2.72354e+17,2.94356e+17,3.22817e+17,3.36912e+17,3.44177e+17,3.76133e+17,3.94148e+17,39.0,95.0,?,1
253.0,1983.0,?,?,0,10,1.78804e+17,1.95989e+17,2.13e+17,?,2.5e+17,2.68774e+17,2.71445e+17,2.94356e+17,3.22817e+17,3.37369e+17,3.58119e+17,3.76133e+17,3.84428e+17,1.0,13.0,?,0
263.0,1980.0,27.0,3.0,6,11,1.67703e+17,1.95989e+17,2.06e+17,2.22e+17,2.37e+17,2.63417e+17,2.83435e+17,3.04076e+17,3.22817e+17,3.27301e+17,3.58119e+17,3.76133e+17,3.94148e+17,220.0,2.0,?,1
193.0,1970.0,185.0,21.0,1,4,1.74257e+17,1.95989e+17,2.16e+17,2.16e+17,2.41e+17,2.6497e+17,2.79437e+17,3.04076e+17,3.22817e+17,3.25651e+17,3.58119e+17,3.76133e+17,3.84428e+17,103.0,27.0,?,1
228.0,1983.0,?,?,6,23,1.73284e+17,1.95989e+17,1.98e+17,?,2.46e+17,2.68774e+17,2.71445e+17,2.94356e+17,3.22817e+17,3.27176e+17,3.58119e+17,3.76133e+17,3.94148e+17,12.0,110.0,?,1
270.0,1983.0,?,?,0,16,1.71278e+17,1.95989e+17,2.12e+17,?,2.37e+17,2.68774e+17,2.71445e+17,2.94356e+17,3.22817e+17,3.34833e+17,3.58119e+17,3.66413e+17,3.84428e+17,23.0,98.0,?,1
262.0,1986.0,660.0,132.0,6,17,1.6505e+17,1.95989e+17,2.08e+17,2.31e+17,2.45e+17,2.68448e+17,2.72354e+17,2.94356e+17,3.22817e+17,3.40308e+17,3.48399e+17,3.66413e+17,3.84428e+17,61.0,58.0,?,0
315.0,1986.0,235.0,2.0,0,10,1.68848e+17,1.95989e+17,2.06e+17,2.3e+17,2.45e+17,2.63641e+17,2.72354e+17,2.94356e+17,3.22817e+17,3.39348e+17,3.58119e+17,3.66413e+17,3.84428e+17,175.0,39.0,?,1
232.0,1980.0,70.0,10.0,29,39,1.64037e+17,1.95989e+17,2.14e+17,2.27e+17,2.37e+17,2.6127e+17,2.83435e+17,3.04076e+17,3.22817e+17,3.35304e+17,3.58119e+17,3.76133e+17,3.94148e+17,169.0,2.0,?,0
573.0,?,?,?,4,22,1.64156e+17,1.87389e+17,?,?,?,2.68774e+17,2.87904e+17,2.97527e+17,3.22817e+17,3.35754e+17,3.48399e+17,3.76133e+17,3.94148e+17,46.0,382.0,?,1
272.0,1980.0,52.0,21.0,3,9,1.79293e+17,1.95989e+17,2.01e+17,2.25e+17,2.46e+17,2.55095e+17,2.83435e+17,3.04076e+17,3.22817e+17,3.2881e+17,3.58119e+17,3.66413e+17,3.84428e+17,100.0,36.0,?,1
180.0,1986.0,135.0,4.0,1,12,1.71801e+17,1.95989e+17,2.12e+17,2.27e+17,2.43e+17,2.67838e+17,2.72354e+17,2.94356e+17,3.22817e+17,3.33393e+17,3.58119e+17,3.76133e+17,3.94148e+17,242.0,32.0,?,1
266.0,1970.0,66.0,4.0,36,42,1.69779e+17,1.95989e+17,2.01e+17,2.23e+17,2.41e+17,2.6497e+17,2.79437e+17,3.04076e+17,3.22817e+17,3.34386e+17,3.58119e+17,3.76133e+17,3.94148e+17,180.0,212.0,?,1
63.0,1980.0,18.0,?,1,14,1.65052e+17,1.95989e+17,2.04e+17,2.26e+17,2.41e+17,2.53693e+17,2.73398e+17,2.94356e+17,3.22817e+17,3.41838e+17,3.58119e+17,3.66413e+17,3.84428e+17,393.0,20.0,?,1
134.0,1980.0,17.0,?,19,25,1.62906e+17,1.95989e+17,2.14e+17,2.3e+17,2.37e+17,2.62849e+17,2.83435e+17,3.04076e+17,3.22817e+17,3.30843e+17,3.58119e+17,3.76133e+17,3.94148e+17,396.0,160.0,?,1
240.0,1970.0,539.0,94.0,2,16,1.71203e+17,1.95989e+17,2.07e+17,2.22e+17,2.46e+17,2.56462e+17,2.79437e+17,3.04076e+17,3.22817e+17,3.40299e+17,3.58119e+17,3.76133e+17,3.94148e+17,45.0,26.0,?,1
282.0,1970.0,?,?,13,32,1.77876e+17,1.95989e+17,2.12e+17,?,2.38e+17,2.68774e+17,2.79437e+17,3.04076e+17,3.22817e+17,3.40707e+17,3.58119e+17,3.76133e+17,3.84428e+17,24.0,4.0,?,1
84.0,?,7.0,?,6,14,1.7191e+17,1.95989e+17,2.16e+17,2.23e+17,2.46e+17,2.68774e+17,2.87904e+17,2.97527e+17,3.22817e+17,3.30835e+17,3.58119e+17,3.66413e+17,3.84428e+17,331.0,29.0,3.99e+17,1
243.0,1970.0,?,?,1,11,1.71653e+17,1.95989e+17,2.12e+17,?,2.38e+17,2.68774e+17,2.79437e+17,3.04076e+17,3.22817e+17,3.40541e+17,3.44177e+17,3.76133e+17,3.94148e+17,12.0,19.0,?,1
160.0,1986.0,169.0,17.0,19,22,1.62663e+17,1.95989e+17,2.14e+17,2.3e+17,2.45e+17,2.61958e+17,2.72354e+17,2.94356e+17,3.22817e+17,3.27176e+17,3.58119e+17,3.76133e+17,3.94148e+17,103.0,108.0,?,1
194.0,1980.0,905.0,88.0,4,16,1.6672e+17,1.95989e+17,2.07e+17,2.31e+17,2.52e+17,2.6414e+17,2.83435e+17,3.04076e+17,3.22817e+17,3.373e+17,3.44177e+17,3.76133e+17,3.94148e+17,46.0,6.0,?,0
129.0,1986.0,45.0,1.0,4,10,1.71142e+17,1.95989e+17,1.98e+17,2.34e+17,2.5e+17,2.56792e+17,2.72354e+17,2.94356e+17,3.22817e+17,3.32252e+17,3.48399e+17,3.76133e+17,3.84428e+17,323.0,211.0,?,1
243.0,1980.0,?,?,1,14,1.78936e+17,1.95989e+17,2.16e+17,?,2.45e+17,2.68774e+17,2.83435e+17,3.04076e+17,3.22817e+17,3.25614e+17,3.44177e+17,3.76133e+17,3.84428e+17,9.0,38.0,?,1
220.0,1980.0,1082.0,45.0,2,12,1.7848e+17,1.95989e+17,2.16e+17,2.34e+17,2.43e+17,2.65926e+17,2.83435e+17,3.04076e+17,3.22817e+17,3.26466e+17,3.48399e+17,3.76133e+17,3.94148e+17,79.0,247.0,?,1
257.0,1970.0,?,?,0,41,1.70376e+17,1.95989e+17,1.99e+17,?,2.37e+17,2.68774e+17,2.79437e+17,3.04076e+17,3.22817e+17,3.3808e+17,3.58119e+17,3.76133e+17,3.94148e+17,1.0,305.0,?,1
246.0,1970.0,?,?,0,24,1.70273e+17,1.95989e+17,2.07e+17,?,2.41e+17,2.68774e+17,2.79437e+17,3.04076e+17,3.22817e+17,3.37627e+17,3.58119e+17,3.76133e+17,3.94148e+17,2.0,55.0,?,1
263.0,1980.0,33.0,3.0,15,20,1.67703e+17,1.95989e+17,2.06e+17,2.22e+17,2.37e+17,2.63417e+17,2.83435e+17,3.04076e+17,3.22817e+17,3.28562e+17,3.48399e+17,3.76133e+17,3.94148e+17,221.0,2.0,?,1
266.0,1970.0,107.0,41.0,1,16,1.7946e+17,1.95989e+17,2e+17,2.31e+17,2.4e+17,2.55195e+17,2.79437e+17,3.04076e+17,3.22817e+17,3.3473e+17,3.58119e+17,3.76133e+17,3.84428e+17,94.0,374.0,?,1
303.0,1980.0,?,?,6,20,1.6872e+17,1.95989e+17,2.07e+17,?,2.46e+17,2.68774e+17,2.83435e+17,3.04076e+17,3.22817e+17,3.31629e+17,3.48399e+17,3.66413e+17,3.84428e+17,4.0,5.0,?,1
198.0,1983.0,572.0,103.0,0,5,1.75388e+17,1.95989e+17,2.03e+17,2.29e+17,2.44e+17,2.53842e+17,2.71445e+17,2.94356e+17,3.22817e+17,3.34676e+17,3.58119e+17,3.66413e+17,3.84428e+17,63.0,60.0,?,1
77.0,1980.0,10.0,1.0,11,12,1.65311e+17,1.95989e+17,2.07e+17,2.19e+17,2.45e+17,2.54637e+17,2.73398e+17,2.94356e+17,3.22817e+17,3.30771e+17,3.58119e+17,3.76133e+17,3.94148e+17,403.0,67.0,?,1
183.0,1983.0,?,?,2,9,1.78679e+17,1.95989e+17,2.16e+17,?,2.45e+17,2.68774e+17,2.71445e+17,2.94356e+17,3.22817e+17,3.31047e+17,3.44177e+17,3.66413e+17,3.84428e+17,34.0,1.0,?,1
302.0,1970.0,?,?,3,29,1.72828e+17,1.95989e+17,?,?,?,2.68774e+17,2.79437e+17,3.04076e+17,3.22817e+17,3.26258e+17,3.58119e+17,3.76133e+17,3.84428e+17,85.0,28.0,?,1
210.0,1986.0,207.0,11.0,11,17,1.70702e+17,1.95989e+17,2.01e+17,2.2e+17,2.39e+17,2.55961e+17,2.72354e+17,2.94356e+17,3.22817e+17,3.39441e+17,3.48399e+17,3.66413e+17,3.84428e+17,110.0,556.0,?,1
80.0,1980.0,8.0,?,1,21,1.65561e+17,1.95989e+17,2.07e+17,2.21e+17,2.46e+17,2.63512e+17,2.73398e+17,2.94356e+17,3.22817e+17,3.39348e+17,3.58119e+17,3.76133e+17,3.84428e+17,402.0,41.0,?,1
211.0,1986.0,?,?,3,5,1.76233e+17,1.95989e+17,2.14e+17,?,2.44e+17,2.68774e+17,2.72354e+17,2.94356e+17,3.22817e+17,3.39181e+17,3.58119e+17,3.76133e+17,3.84428e+17,13.0,49.0,?,1
268.0,1983.0,662.0,95.0,3,15,1.75545e+17,1.95989e+17,2.12e+17,2.24e+17,2.45e+17,2.6157e+17,2.71445e+17,2.94356e+17,3.22817e+17,3.35019e+17,3.58119e+17,3.76133e+17,3.94148e+17,55.0,21.0,?,1
193.0,1986.0,202.0,16.0,10,32,1.71385e+17,1.95989e+17,2.07e+17,2.26e+17,2.41e+17,2.64542e+17,2.72354e+17,2.94356e+17,3.22817e+17,3.33186e+17,3.48399e+17,3.76133e+17,3.94148e+17,101.0,332.0,?,1
271.0,1983.0,2027.0,187.0,12,31,1.78663e+17,1.95989e+17,1.99e+17,2.26e+17,2.4e+17,2.5251e+17,2.71445e+17,2.94356e+17,3.22817e+17,3.32793e+17,3.44177e+17,3.76133e+17,3.84428e+17,44.0,33.0,?,0
313.0,1983.0,1358.0,151.0,0,4,1.71062e+17,1.95989e+17,2.09e+17,2.26e+17,2.38e+17,2.61547e+17,2.71445e+17,2.94356e+17,3.22817e+17,3.40299e+17,3.58119e+17,3.76133e+17,3.94148e+17,53.0,26.0,?,1
168.0,1980.0,122.0,3.0,3,10,1.72314e+17,1.95989e+17,2.02e+17,2.23e+17,2.37e+17,2.56389e+17,2.83435e+17,3.04076e+17,3.22817e+17,3.3013e+17,3.58119e+17,3.76133e+17,3.94148e+17,403.0,6.0,?,1
191.0,1986.0,?,?,4,5,1.75414e+17,1.95989e+17,2.02e+17,?,2.45e+17,2.68774e+17,2.72354e+17,2.94356e+17,3.22817e+17,3.29708e+17,3.44177e+17,3.66413e+17,3.84428e+17,18.0,3.0,?,1
265.0,1986.0,?,?,1,8,1.70681e+17,1.95989e+17,2.04e+17,?,2.38e+17,2.68774e+17,2.72354e+17,2.94356e+17,3.22817e+17,3.25473e+17,3.58119e+17,3.76133e+17,3.94148e+17,21.0,30.0,?,1
188.0,1970.0,?,?,1,18,1.68482e+17,1.95989e+17,2.16e+17,?,2.45e+17,2.68774e+17,2.79437e+17,3.04076e+17,3.22817e+17,3.33311e+17,3.58119e+17,3.66413e+17,3.84428e+17,35.0,136.0,?,1
229.0,1986.0,47.0,1.0,5,17,1.75595e+17,1.95989e+17,2.12e+17,2.34e+17,2.44e+17,2.62301e+17,2.72354e+17,2.94356e+17,3.22817e+17,3.26172e+17,3.48399e+17,3.66413e+17,3.84428e+17,159.0,315.0,?,1
238.0,1970.0,199.0,15.0,0,12,1.75728e+17,1.95989e+17,2.02e+17,2.2e+17,2.45e+17,2.67936e+17,2.79437e+17,3.04076e+17,3.22817e+17,3.28395e+17,3.44177e+17,3.76133e+17,3.94148e+17,298.0,6.0,?,1
304.0,1980.0,?,?,15,21,1.6872e+17,1.95989e+17,2.07e+17,?,2.46e+17,2.68774e+17,2.83435e+17,3.04076e+17,3.22817e+17,3.35459e+17,3.58119e+17,3.76133e+17,3.94148e+17,2.0,6.0,?,1
89.0,1986.0,42.0,?,9,11,1.74128e+17,1.95989e+17,2.06e+17,2.31e+17,2.4e+17,2.54653e+17,2.72354e+17,2.94356e+17,3.22817e+17,3.32682e+17,3.58119e+17,3.66413e+17,3.84428e+17,358.0,44.0,?,1
312.0,1980.0,34.0,?,0,6,1.68641e+17,1.95989e+17,2e+17,2.28e+17,2.4e+17,2.62912e+17,2.83435e+17,3.04076e+17,3.22817e+17,3.28338e+17,3.58119e+17,3.76133e+17,3.84428e+17,249.0,55.0,?,1
